case_name,case_label,system_config_path,data_type,prefill_length,batch_size,hidden_size,num_heads,head_dim,compile_mode,variant,variant_label,attention_variant,total_latency_ms,q_mul_k_ms,softmax_ms,a_mul_v_ms,compute_model_ms,fused_core_ms,hbm_io_ms,configured_hbm_io_ms,onchip_io_ms,kernel_overhead_ms,non_hbm_critical_ms,bottleneck_component,bottleneck_ms,bottleneck_share_of_total,software_q_tile_size,software_kv_tile_size,logical_q_tile_size,tensor_tflops,vector_tflops,tensor_vector_ratio,hbm_bytes,hbm_mib,configured_hbm_bandwidth_tbps,active_hbm_bandwidth_tbps,configured_onchip_bandwidth_tbps,active_onchip_bandwidth_tbps,required_hbm_bandwidth_tbps,required_hbm_bandwidth_over_config_x,ignore_hbm_bottleneck,ignore_onchip_io_bottleneck,sram_kib,l2_mb
tpuv3_int8,TPUv3 INT8,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,int8,16384,1,4096,32,128,heuristic-TPU,baseline,Unfused Attention,trivial,76.93411276595745,10.320010638297873,48.374287234042555,18.23981489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softmax,48.374287234042555,0.6287755261596736,,,,123.20768,3.85024,32.0,0,0.0,0.9,inf,0.9015196097560977,0.9015196097560977,,,1,0,8192,16.0
tpuv3_int8,TPUv3 INT8,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,int8,16384,1,4096,32,128,heuristic-TPU,customsa,FlashAttention-CustomSA,flashattention_customsa,31.82177021276596,0.0,0.0,0.0,0.0,31.521770212765954,0.0,9.693502577777778,9.677163120567375,0.3,31.521770212765954,fused_core,31.521770212765954,0.9905724917880384,256,8192,256,123.20768,3.85024,32.0,8724152320,8320.0,0.9,inf,0.9015196097560977,0.9015196097560977,0.2767659386231684,0.3075177095812982,1,0,8192,16.0
tpuv3_int8,TPUv3 INT8,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,int8,16384,1,4096,32,128,heuristic-TPU,flashattention,FlashAttention,flashattention,36.13346382978724,26.632714893617024,26.87891063829787,9.200748936170212,35.833463829787235,0.0,0.0,9.693502577777778,9.677163120567375,0.3,35.833463829787235,matmul_pair,35.833463829787235,0.9916974469590515,256,8192,,123.20768,3.85024,32.0,8724152320,8320.0,0.9,inf,0.9015196097560977,0.9015196097560977,0.24346382926977564,0.2705153658553063,1,0,8192,16.0
tpuv3_int8,TPUv3 INT8,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,int8,32768,1,4096,32,128,heuristic-TPU,baseline,Unfused Attention,trivial,306.15172978723405,40.938700000000004,192.57402127659574,72.6390085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softmax,192.57402127659574,0.6290149704867868,,,,123.20768,3.85024,32.0,0,0.0,0.9,inf,0.9015196097560977,0.9015196097560977,,,1,0,8192,16.0
tpuv3_int8,TPUv3 INT8,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,int8,32768,1,4096,32,128,heuristic-TPU,customsa,FlashAttention-CustomSA,flashattention_customsa,126.38708085106381,0.0,0.0,0.0,0.0,126.08708085106382,0.0,38.47574869333333,38.41089361702127,0.3,126.08708085106382,fused_core,126.08708085106382,0.9976263396703219,256,8192,256,123.20768,3.85024,32.0,34628173824,33024.0,0.9,inf,0.9015196097560977,0.9015196097560977,0.2746369698645286,0.30515218873836514,1,0,8192,16.0
tpuv3_int8,TPUv3 INT8,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,int8,32768,1,4096,32,128,heuristic-TPU,flashattention,FlashAttention,flashattention,143.63385531914892,106.5308595744681,107.51564255319148,36.80299574468085,143.33385531914894,0.0,0.0,38.47574869333333,38.41089361702127,0.3,143.33385531914894,matmul_pair,143.33385531914894,0.997911355931139,256,8192,,123.20768,3.85024,32.0,34628173824,33024.0,0.9,inf,0.9015196097560977,0.9015196097560977,0.24159103058308506,0.26843447842565005,1,0,8192,16.0
tpuv4_fp16,TPUv4 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv4.json,fp16,2048,1,4096,32,128,heuristic-TPU,baseline,Unfused Attention,trivial,1.9416790476190475,0.3924838095238095,0.9306190476190476,0.6185761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softmax,0.9306190476190476,0.47928572374523176,,,,275.2512,4.3008,64.0,0,0.0,1.2,inf,1.2010961454545455,1.2010961454545455,,,1,0,8192,16.0
tpuv4_fp16,TPUv4 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv4.json,fp16,2048,1,4096,32,128,heuristic-TPU,customsa,FlashAttention-CustomSA,flashattention_customsa,0.6785142857142856,0.0,0.0,0.0,0.0,0.3785142857142857,0.0,0.13981013333333334,0.1396825396825397,0.3,0.3785142857142857,fused_core,0.3785142857142857,0.5578575037897928,512,2048,512,275.2512,4.3008,64.0,167772160,160.0,1.2,inf,1.2010961454545455,1.2010961454545455,0.4432386473429952,0.369365539452496,1,0,8192,16.0
tpuv4_fp16,TPUv4 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv4.json,fp16,2048,1,4096,32,128,heuristic-TPU,flashattention,FlashAttention,flashattention,0.8127314285714284,0.37248000000000003,0.2556342857142857,0.14025142857142858,0.5127314285714285,0.0,0.0,0.13981013333333334,0.1396825396825397,0.3,0.5127314285714285,matmul_pair,0.5127314285714286,0.6308743707286893,512,2048,,275.2512,4.3008,64.0,167772160,160.0,1.2,inf,1.2010961454545455,1.2010961454545455,0.32721255349500716,0.272677127912506,1,0,8192,16.0
tpuv4_fp16,TPUv4 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv4.json,fp16,4096,1,4096,32,128,heuristic-TPU,baseline,Unfused Attention,trivial,6.1819685714285715,1.2297866666666668,2.82052380952381,2.131658095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softmax,2.82052380952381,0.4562501049519286,,,,275.2512,4.3008,64.0,0,0.0,1.2,inf,1.2010961454545455,1.2010961454545455,,,1,0,8192,16.0
tpuv4_fp16,TPUv4 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv4.json,fp16,4096,1,4096,32,128,heuristic-TPU,customsa,FlashAttention-CustomSA,flashattention_customsa,1.8060114285714286,0.0,0.0,0.0,0.0,1.5060114285714286,0.0,0.50331648,0.5028571428571429,0.3,1.5060114285714286,fused_core,1.5060114285714286,0.8338880943642185,512,4096,512,275.2512,4.3008,64.0,603979776,576.0,1.2,inf,1.2010961454545455,1.2010961454545455,0.40104594463331716,0.33420495386109766,1,0,8192,16.0
tpuv4_fp16,TPUv4 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv4.json,fp16,4096,1,4096,32,128,heuristic-TPU,flashattention,FlashAttention,flashattention,2.3202057142857146,1.490041904761905,1.0105904761904763,0.5301638095238095,2.0202057142857144,0.0,0.0,0.50331648,0.5028571428571429,0.3,2.0202057142857144,matmul_pair,2.0202057142857144,0.8707011200977253,512,4096,,275.2512,4.3008,64.0,603979776,576.0,1.2,inf,1.2010961454545455,1.2010961454545455,0.29896944243301954,0.2491412020275163,1,0,8192,16.0
tpuv4_fp16,TPUv4 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv4.json,fp16,8192,1,4096,32,128,heuristic-TPU,baseline,Unfused Attention,trivial,23.13638,4.578998095238095,10.373274285714286,8.18410761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softmax,10.373274285714286,0.4483533848300506,,,,275.2512,4.3008,64.0,0,0.0,1.2,inf,1.2010961454545455,1.2010961454545455,,,1,0,8192,16.0
tpuv4_fp16,TPUv4 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv4.json,fp16,8192,1,4096,32,128,heuristic-TPU,customsa,FlashAttention-CustomSA,flashattention_customsa,6.324045714285714,0.0,0.0,0.0,0.0,6.024045714285714,0.0,1.9014178133333333,1.8996825396825396,0.3,6.024045714285714,fused_core,6.024045714285714,0.9525620127441023,512,4096,512,275.2512,4.3008,64.0,2281701376,2176.0,1.2,inf,1.2010961454545455,1.2010961454545455,0.37876561437591066,0.3156380119799256,1,0,8192,16.0
tpuv4_fp16,TPUv4 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv4.json,fp16,8192,1,4096,32,128,heuristic-TPU,flashattention,FlashAttention,flashattention,8.380822857142858,5.96016761904762,4.042361904761905,2.120655238095238,8.080822857142858,0.0,0.0,1.9014178133333333,1.8996825396825396,0.3,8.080822857142858,matmul_pair,8.080822857142858,0.9642039922435164,512,4096,,275.2512,4.3008,64.0,2281701376,2176.0,1.2,inf,1.2010961454545455,1.2010961454545455,0.28236002896451845,0.23530002413709872,1,0,8192,16.0
tpuv4_fp16,TPUv4 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv4.json,fp16,16384,1,4096,32,128,heuristic-TPU,baseline,Unfused Attention,trivial,90.94834190476189,17.97584380952381,40.57834857142857,32.39414952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softmax,40.57834857142857,0.4461691958487916,,,,275.2512,4.3008,64.0,0,0.0,1.2,inf,1.2010961454545455,1.2010961454545455,,,1,0,8192,16.0
tpuv4_fp16,TPUv4 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv4.json,fp16,16384,1,4096,32,128,heuristic-TPU,customsa,FlashAttention-CustomSA,flashattention_customsa,24.396182857142858,0.0,0.0,0.0,0.0,24.096182857142857,0.0,7.3819750399999995,7.375238095238095,0.3,24.096182857142857,fused_core,24.096182857142857,0.9877029942857571,512,4096,512,275.2512,4.3008,64.0,8858370048,8448.0,1.2,inf,1.2010961454545455,1.2010961454545455,0.3676254492472074,0.3063545410393395,1,0,8192,16.0
tpuv4_fp16,TPUv4 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv4.json,fp16,16384,1,4096,32,128,heuristic-TPU,flashattention,FlashAttention,flashattention,32.623291428571434,23.84067047619048,16.16944761904762,8.482620952380952,32.32329142857143,0.0,0.0,7.3819750399999995,7.375238095238095,0.3,32.32329142857143,matmul_pair,32.32329142857143,0.9908041161126598,512,4096,,275.2512,4.3008,64.0,8858370048,8448.0,1.2,inf,1.2010961454545455,1.2010961454545455,0.2740553222302679,0.22837943519188994,1,0,8192,16.0
tpuv4_fp16,TPUv4 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv4.json,fp16,32768,1,4096,32,128,heuristic-TPU,baseline,Unfused Attention,trivial,362.27121523809524,71.56322666666667,161.40356190476192,129.30442666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softmax,161.40356190476192,0.4455323942827828,,,,275.2512,4.3008,64.0,0,0.0,1.2,inf,1.2010961454545455,1.2010961454545455,,,1,0,8192,16.0
tpuv4_fp16,TPUv4 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv4.json,fp16,32768,1,4096,32,128,heuristic-TPU,customsa,FlashAttention-CustomSA,flashattention_customsa,96.68473142857142,0.0,0.0,0.0,0.0,96.38473142857143,0.0,29.080507733333334,29.053968253968257,0.3,96.38473142857143,fused_core,96.38473142857143,0.9968971315784061,512,4096,512,275.2512,4.3008,64.0,34896609280,33280.0,1.2,inf,1.2010961454545455,1.2010961454545455,0.36205536668285576,0.3017128055690465,1,0,8192,16.0
tpuv4_fp16,TPUv4 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv4.json,fp16,32768,1,4096,32,128,heuristic-TPU,flashattention,FlashAttention,flashattention,129.59316571428573,95.36268190476191,64.67779047619048,33.93048380952381,129.29316571428572,0.0,0.0,29.080507733333334,29.053968253968257,0.3,129.29316571428572,matmul_pair,129.29316571428572,0.9976850631100299,512,4096,,275.2512,4.3008,64.0,34896609280,33280.0,1.2,inf,1.2010961454545455,1.2010961454545455,0.26990296886314263,0.22491914071928554,1,0,8192,16.0
